id	familyName	givenName	birth_date	birth_place	death_date	death_place
http://ldf.fi/nbf/p2677	Muoniovaara	Manne	1883-08-06	Kemi	1958-03-03	Helsinki
http://ldf.fi/nbf/p30972	Kajava	Toivo	1883-08-06	Liminka	1964-04-14	
http://ldf.fi/nbf/p10406	Nissinen	Tatu	1883-08-22	Maaninka	1966-02-02	Kuopio
http://ldf.fi/nbf/p4795	Nissinen	Tatu	1883-08-22	Maaninka	1966-02-02	Kuopio
http://ldf.fi/nbf/p10641	Liljeberg	Anders Wilhelm	1883-08-28	Porvoon maalaiskunta	1961-06-02	Helsinki
http://ldf.fi/nbf/p4503	Liljeberg	Anders Wilhelm	1883-08-28	Porvoon maalaiskunta	1961-06-02	Helsinki
http://ldf.fi/nbf/p1337	Heporauta	Elsa	1883-08-31	Puumala	1960-05-07	Helsinki
http://ldf.fi/nbf/p10374	Kontu	Arvi	1883-09-01	Uusikirkko, Turun lääni	1945-01-31	Turku
http://ldf.fi/nbf/p2671	Kivinen	Ilmari	1883-09-09	Pornainen	1940-02-14	Helsinki
http://ldf.fi/nbf/p10392	Tallberg	Bertil	1883-09-17	Helsinki	1963-04-20	Helsinki
http://ldf.fi/nbf/p10611	Krook	Bruno	1883-09-20	Tammisaari	1954-06-17	Bad Homburg, Saksan liittotasavalta
http://ldf.fi/nbf/p2997	Krook	Bruno	1883-09-20	Tammisaari	1954-06-17	Bad Homburg
http://ldf.fi/nbf/p857		Aleksanteri	1883-09-24	Suojärvi	1969-09-14	Helsinki
http://ldf.fi/nbf/p1552	Ikola	Niilo	1883-09-25	Tyrvää	1971-12-30	Turku
http://ldf.fi/nbf/p10455	Kaihola	Pekka	1883-10-01	Juva	1945-06-15	
http://ldf.fi/nbf/p10429	Wihuri	Antti	1883-10-09	Kustavi	1962-12-28	Helsinki
http://ldf.fi/nbf/p1378	Wihuri	Antti	1883-10-09	Kustavi	1962-12-28	Helsinki
http://ldf.fi/nbf/p4883	Orjatsalo	Aarne	1883-10-13	Simo	1941-01-01	New York
http://ldf.fi/nbf/p2964	Dahlström	Svante	1883-10-14	Turku	1965-05-21	Turku
http://ldf.fi/nbf/p10625	Nikkinen	Eemeli	1883-10-15	Mäntyharju	1952-06-24	Hamina
http://ldf.fi/nbf/p10494	Lehtonen	Kustaa Fredrik	1883-10-20	Hämeenlinna	1962-08-06	Helsinki
http://ldf.fi/nbf/p30564	Hiissa	Vihtori Severus	1883-10-22	Pälkäne	1954-03-17	Pälkäne
http://ldf.fi/nbf/p10414	Grönblom	Edgar	1883-11-01	Turku	1960-01-25	Helsinki
http://ldf.fi/nbf/p3695	Grönblom	Edgar	1883-11-01	Turku	1960-01-25	Helsinki
http://ldf.fi/nbf/p5983	Wilskman	Atle	1883-11-14	Helsinki	1921-06-30	Helsinki
http://ldf.fi/nbf/p10474	von Frenckell	Rafael	1883-11-21	Helsinki	1978-04-16	Helsinki
http://ldf.fi/nbf/p30239	Granö	Paavo Jooseppi	1883-11-22	Kemiö	1942-08-02	Oulunkylä
http://ldf.fi/nbf/p4385	Lehén	Emil	1883-11-27	Jämsänkoski	1918-05-09	Viipuri
http://ldf.fi/nbf/p10386	Hallman	Lauri	1883-12-04	Kuopio	1963-12-11	Helsinki
http://ldf.fi/nbf/p4405	Lehtonen	Johannes Vihtori	1883-12-08	Hollola	1948-05-23	Helsinki
http://ldf.fi/nbf/p10603	Niinioja	Lauri	1883-12-08	Vaasa	1962-10-22	Vaasa
http://ldf.fi/nbf/p2886	Järventaus	Arvi	1883-12-17	Oulu	1939-06-05	Hartola
http://ldf.fi/nbf/p30951	Järventaus	Heikki Arvi	1883-12-17	Oulu	1939-06-05	Hartola
http://ldf.fi/nbf/p10717	Hyppölä	Aleksi	1883-12-19	Jämsä	1976-06-16	Tampere
http://ldf.fi/nbf/p3814	Hellman	Ossian	1883-12-19	Pihlajavesi	1981-02-11	Helsinki
http://ldf.fi/nbf/p2205	Ekman	Gunnar	1883-12-22	Rantasalmi	1937-10-05	Helsinki
http://ldf.fi/nbf/p2175	Kajava	Yrjö	1884-01-02	Tammela	1929-03-21	Helsinki
http://ldf.fi/nbf/p2563	Railo	Eino	1884-01-23	Taivalkoski	1948-12-02	Helsinki
http://ldf.fi/nbf/p3876	Hörhammer	Ivar	1884-02-11	Örebro	1953-02-03	Helsinki
http://ldf.fi/nbf/p31227	Kärki	Frans Johannes	1884-02-11	Vesilahti	1965-02-04	Tampere
http://ldf.fi/nbf/p12198	Soini	Kalle	1884-02-13	Mouhijärvi	1946-05-24	Tampere
http://ldf.fi/nbf/p10489	Hohenthal	Arno	1884-02-13	Maalahti	1953-07-04	
http://ldf.fi/nbf/p10417	Brotherus	Valter A.	1884-02-15	Hamina	1960-10-04	Helsinki
http://ldf.fi/nbf/p4790	Niska	Adolf	1884-02-17	Viipuri	1960-08-02	Tukholma
http://ldf.fi/nbf/p1252	Virkki	Helena	1884-02-22	Suursaari	1968-03-04	Karkkila
http://ldf.fi/nbf/p5755	Tudeer	Lauri Oskar Theodor	1884-02-28	Helsinki	1955-05-06	Helsinki
http://ldf.fi/nbf/p10570	Lönnström	Oscar	1884-03-01	Porvoon maalaiskunta	1958-11-18	Porvoo
http://ldf.fi/nbf/p5028	Raatikainen	August	1884-03-02	Maaninka	1952-04-10	
http://ldf.fi/nbf/p30998	Kansanaho	Toivo	1884-03-05	Jyväskylä	1953-11-25	
http://ldf.fi/nbf/p1968	Tanner	Johan Alfred	1884-03-16	Artjärvi	1927-05-26	Rautalampi
http://ldf.fi/nbf/p10533	Arppe	Gustaf	1884-03-18	Sortavala	1967-04-25	
http://ldf.fi/nbf/p1209	Lumivuokko	Johan	1884-03-20	Mynämäki	1938-02-26	Petroskoi
http://ldf.fi/nbf/p2503	Gröndahl	Wladimir Davidinpoika	1884-03-22	Helsinki	1940-11-16	Moskova
http://ldf.fi/nbf/p31085	Kivekäs	Toivo Manasse	1884-04-14	Hausjärvi	1961-10-16	Lappeenranta
http://ldf.fi/nbf/p1458	Salonius	Aarne	1884-04-20	Kankaanpää	1930-08-16	Rauman saaristo
http://ldf.fi/nbf/p10578	Pätiälä	Väinö	1884-04-22	Asikkala	1957-11-24	
http://ldf.fi/nbf/p6157	Launis	Armas	1884-04-22	Hämeenlinna	1959-08-07	Nizza
http://ldf.fi/nbf/p30385	Hallikainen	Emil Juho	1884-04-25	Kuopio	1969-06-02	
http://ldf.fi/nbf/p30380	Halla	Aarne Viktor	1884-04-26	Helsinki	1961-09-06	Helsinki
http://ldf.fi/nbf/p31128	Korpitie	Kaarlo Johannes	1884-04-30	Uusikaupunki	1938-01-30	Lieksa
http://ldf.fi/nbf/p585	Serlachius	Eric	1884-05-17	Viipuri	1936-09-22	Helsinki
http://ldf.fi/nbf/p2600	Nikander	Gabriel	1884-05-21	Perniö	1959-12-31	Turku
http://ldf.fi/nbf/p4881	Osonen	Vilho	1884-05-26	Tampere	1952-01-01	Tampere
http://ldf.fi/nbf/p3675	Granfelt	Hanna	1884-06-02	Sakkola	1952-11-03	Helsinki
http://ldf.fi/nbf/p5004	Puro	Weikko	1884-06-07	Säkylä	1959-04-04	Turku
http://ldf.fi/nbf/p1647	Salmela	Hugo	1884-06-13	Kivennapa	1918-03-28	Tampere
http://ldf.fi/nbf/p30072	Forsblom	Johan Alarik	1884-07-09	Porvoo	1957-05-18	Porvoo
http://ldf.fi/nbf/p1592	Kosola	Vihtori	1884-07-10	Ylihärmä	1936-12-14	Lapua
http://ldf.fi/nbf/p1325	Saarela	Yrjö	1884-07-13	Oulujoki	1951-06-30	Oulujoki
http://ldf.fi/nbf/p10366	Borgström	Nils	1884-07-14	Sipoo	1951-01-03	Pohja
http://ldf.fi/nbf/p2588	Lamminen	Antero	1884-07-17	Harjavalta	1960-09-11	Pori
http://ldf.fi/nbf/p4097	Kallio	Oiva	1884-07-23	Alaveteli	1964-08-13	Helsinki
http://ldf.fi/nbf/p528	Jakobsson	Ludowika	1884-07-25	Berliini	1968-11-01	Helsinki
http://ldf.fi/nbf/p3824	Hintikka	Sulo Viljo	1884-07-31	Joroinen	1925-03-20	Helsinki
http://ldf.fi/nbf/p10435	Mattinen	Ville	1884-08-12	Vuokkiniemi, Vienan Karjala	1975-04-20	Helsinki
http://ldf.fi/nbf/p4617	Mattinen	Ville	1884-08-12	Vuokkiniemi, Vienan Karjala	1975-04-20	Helsinki
http://ldf.fi/nbf/p1223	Similä	Yrjö	1884-08-15	Oulu	1961-12-17	Helsinki
http://ldf.fi/nbf/p30558	Herva	Armas Evald	1884-08-19	Kemin maaseurakunta	1945-08-29	
http://ldf.fi/nbf/p1615	Kohonen	Jalo	1884-08-20	Viipuri	1975-12-22	
http://ldf.fi/nbf/p10607	Jaakkola	Väinö	1884-08-24	Uusikirkko, Turun lääni	1965-11-17	
http://ldf.fi/nbf/p1570	Lehmusto	Heikki	1884-08-30	Porvoon maalaiskunta	1958-09-22	Turku
http://ldf.fi/nbf/p2308	Louhivuori	Oskari Wilho	1884-09-18	Kuopion maalaiskunta	1953-07-01	Helsinki
http://ldf.fi/nbf/p10540	Wuori	Einari	1884-09-28	Kajaani	1954-09-25	Helsinki
http://ldf.fi/nbf/p2211	Mansikka	Viljo Johannes	1884-10-07	Viipuri	1947-03-20	Helsinki
http://ldf.fi/nbf/p10382	Jyske	Jalmari	1884-10-09	Rauma	1944-08-19	Helsinki
http://ldf.fi/nbf/p4058	Jyske	Jalmari	1884-10-09	Rauma	1944-08-19	Helsinki
http://ldf.fi/nbf/p2595	Jännes	Toini	1884-10-19	Helsinki	1942-07-05	Kuusamo
http://ldf.fi/nbf/p2845	Lindelöf	Helmi	1884-10-25	Helsinki	1966-09-10	Helsinki
http://ldf.fi/nbf/p393	Mannio	Niilo	1884-11-05	Kustavi	1968-04-08	Helsinki
http://ldf.fi/nbf/p5415	Svanström	Väinö	1884-11-07	Helsinki	1966-01-22	Helsinki
http://ldf.fi/nbf/p2559	Puro	Teuvo	1884-11-09	Helsinki	1956-07-24	Helsinki
http://ldf.fi/nbf/p4094	Kalima	Jalo	1884-11-24	Sääminki	1952-06-30	Askola
http://ldf.fi/nbf/p6073	Välikangas	Ilmari	1884-12-05	Tampere	1959-07-02	Helsinki
http://ldf.fi/nbf/p5853	Voipio	Väinö	1884-12-11	Viipuri	1976-04-09	
http://ldf.fi/nbf/p30482	Heinämaa	Eino	1884-12-17	Kuhmonniemi	1958-10-06	Raahe
http://ldf.fi/nbf/p349	Keto	Jaakko William	1884-12-19	Laihia	1947-10-21	Kööpenhamina
http://ldf.fi/nbf/p1157	Borenius	Heikki	1884-12-21	Helsinki	1962-02-16	Helsinki
http://ldf.fi/nbf/p31222	Kytömäki	Juho	1884-12-26	Lapua	1959-11-16	Ylivieska
http://ldf.fi/nbf/p1512	Jaakkola	Jalmari	1885-01-01	Eurajoki	1964-02-12	Helsinki
http://ldf.fi/nbf/p2164	Palmén	Arne	1885-01-03	Helsinki	1974-06-12	Helsinki
http://ldf.fi/nbf/p432	Hollo	Juho August	1885-01-17	Laihia	1967-01-22	Helsinki
http://ldf.fi/nbf/p2064	Wichmann	Seth	1885-01-25	Pyhäjoki	1939-07-23	Helsinki
http://ldf.fi/nbf/p5995	Vesterinen	Vihtori	1885-01-27	Kivijärvi	1958-06-28	Laukaa
http://ldf.fi/nbf/p4977	Petäys	Onni	1885-01-31	Tuusula	1946-03-17	Helsinki
http://ldf.fi/nbf/p494	Idman	Karl Gustaf	1885-02-01	Tampere	1961-04-13	Helsinki
http://ldf.fi/nbf/p2222	Tallgren	Aarne Michaël	1885-02-08	Ruovesi	1945-04-13	Helsinki
http://ldf.fi/nbf/p575	Kaila	Kustavi	1885-02-16	Helsinki	1944-03-09	Helsinki
http://ldf.fi/nbf/p30979	Kallas	Johannes Edvard	1885-02-22	Eura	1960-11-07	Laitila
http://ldf.fi/nbf/p10817	Koivisto	Juho	1885-03-15	Kurikka	1975-10-13	Kurikka
http://ldf.fi/nbf/p377	Koivisto	Juho	1885-03-15	Kurikka	1975-10-13	Kurikka
http://ldf.fi/nbf/p5833	Uotinen	Mikko	1885-03-27	Terijoki	1931-04-11	Terijoki
http://ldf.fi/nbf/p10746	Korte	Yrjö	1885-03-31	Turku	1979-01-01	
http://ldf.fi/nbf/p10514	Ståhlberg	Einari	1885-04-01	Hyrynsalmi	1977-11-13	Helsinki
http://ldf.fi/nbf/p3878	Hämäläinen	Onni	1885-04-03	Turku	1954-09-17	Helsinki
http://ldf.fi/nbf/p6155	Beronka	Johan	1885-04-15	Vesisaari, Finmarkku	1965-03-14	Oppegård, Akershus
http://ldf.fi/nbf/p486	Koskelainen	Yrjö	1885-04-23	Helsinki	1951-04-30	Helsinki
http://ldf.fi/nbf/p10694	Ranta	Anselm	1885-04-23	Orimattila	1980-10-14	
http://ldf.fi/nbf/p2512	Kuisma	Toivo	1885-04-29	Antrea	1919-06-27	Sortavala
http://ldf.fi/nbf/p30981	Kalliala	Lauri Johannes	1885-05-01	Veteli	1970-03-23	
http://ldf.fi/nbf/p10595	Lindroos	Oskar	1885-05-10	Kuopio	1959-06-16	
http://ldf.fi/nbf/p5754	Tudeer	Alf Emil	1885-05-13	Helsinki	1968-10-08	Helsinki
http://ldf.fi/nbf/p10480	Jokinen	Niilo I.	1885-05-21	Längelmäki	1966-10-19	Tampere
http://ldf.fi/nbf/p5782	Tulenheimo	Eino	1885-05-28	Kangasala	1962-09-02	Helsinki
http://ldf.fi/nbf/p1660	Visanti	Matti	1885-05-31	Oulu	1957-11-25	Helsinki
http://ldf.fi/nbf/p10427	Lakomaa	Hugo	1885-06-03	Isokyrö	1957-08-18	Savonlinna
http://ldf.fi/nbf/p10668	Sandbacka	Hugo	1885-06-05	Alaveteli	1960-08-12	Tampere
http://ldf.fi/nbf/p5883	Walden	Anni	1885-06-16	Jämsä	1962-08-10	
http://ldf.fi/nbf/p30318	Gummerus	Leo Benedikt	1885-06-20	Rantasalmi	1956-12-16	Lappee
http://ldf.fi/nbf/p4129	Kaski	Heino	1885-06-21	Pielisjärvi	1957-09-19	Helsinki
http://ldf.fi/nbf/p2148	Olin	Toivo	1885-06-27	Kitee	1970-06-07	Turku
http://ldf.fi/nbf/p30402	Hankala	Erkki Edvard	1885-06-29	Teisko	1936-11-17	
http://ldf.fi/nbf/p10451	Salokangas	Aarne	1885-07-01	Kankaanpää	1974-10-13	
http://ldf.fi/nbf/p3162	Rahja	Eino	1885-07-02	Kronstadt	1936-04-26	
http://ldf.fi/nbf/p2166	Cederberg	Arno Rafael	1885-07-02	Tuusula	1948-10-19	Helsinki
http://ldf.fi/nbf/p10522	Fredrikson	Onni	1885-07-06	Jyväskylä	1953-05-20	Jyväskylä
http://ldf.fi/nbf/p4278	Koskenniemi	Veikko Antero	1885-07-08	Oulu	1962-08-04	Turku
http://ldf.fi/nbf/p3026	Pihkala	Rurik	1885-07-13	Pihtipudas	1973-11-11	Tampere
http://ldf.fi/nbf/p1772	Borenius	Tancred	1885-07-14	Viipuri	1948-09-02	Coombe Bisset
http://ldf.fi/nbf/p10708	Sihvola	Erkki	1885-07-17	Sippola	1956-02-20	
http://ldf.fi/nbf/p3692	Gyldén	Eva	1885-07-19	Viipuri	1973-03-11	
http://ldf.fi/nbf/p1597	Rissanen	Kalle	1885-07-21	Tampere	1958-03-19	New York
http://ldf.fi/nbf/p2756	Hentunen	Ernesti	1885-07-22	Pietari	1951-11-03	Helsinki
http://ldf.fi/nbf/p491	Tuomikoski	Jaakko	1885-07-28	Liminka	1971-06-14	Tampere
http://ldf.fi/nbf/p5807	Tuura	Juhana Wilhelm	1885-07-31	Tampere	1963-03-28	Helsinki
http://ldf.fi/nbf/p30374	Hakamies	Emil	1885-07-31	Viipuri	1977-06-19	
http://ldf.fi/nbf/p1848	Kartano	Alma	1885-08-10	Huittinen	1953-12-28	Sippola
http://ldf.fi/nbf/p2728	Pentti	Samuel Johannes	1885-08-11	Kalvola	1954-03-27	
http://ldf.fi/nbf/p6006	Viherjuuri	Leonard Maurits	1885-08-12	Helsinki	1957-11-19	Helsinki
http://ldf.fi/nbf/p31203	Kuorikoski	Juho Frans	1885-08-13	Astoria, Oregon, USA	1960-10-29	Mikkeli
http://ldf.fi/nbf/p10630	Urrila	Werner Fritjof	1885-08-16	Multia	1951-04-25	Tampere
http://ldf.fi/nbf/p3195	Ausfeld	Eduard	1885-08-18	Wiesbaden	1946-08-31	Potsdam
http://ldf.fi/nbf/p3231	Funtek	Leo	1885-08-21	Ljubljana	1965-01-13	Helsinki
http://ldf.fi/nbf/p3262	von Born	Ernst	1885-08-24	Pernaja	1956-07-07	Loviisa
http://ldf.fi/nbf/p4570	Maasalo	Armas	1885-08-28	Rautavaara	1960-09-09	Helsinki
http://ldf.fi/nbf/p10378	Sundström	Eliel	1885-09-06	Sund, Ahvenanmaa	1939-11-21	Kaarina
http://ldf.fi/nbf/p4741	Palola	Eino	1885-09-06	Kirvu	1951-12-15	Helsinki
http://ldf.fi/nbf/p1515	Kettunen	Lauri	1885-09-10	Joroinen	1963-02-26	Ahvenanmeri
http://ldf.fi/nbf/p5400	Siukonen	Wilho	1885-09-12	Valkeala	1941-04-16	
http://ldf.fi/nbf/p10572	Pajarinen	Samuli	1885-09-17	Polvijärvi	1968-06-23	Helsinki
http://ldf.fi/nbf/p2031	Smeds	Viktor	1885-09-18	Maalahti	1957-02-22	Helsinki
http://ldf.fi/nbf/p10553	Höij	Georg	1885-09-22	Porin maalaiskunta	1951-03-13	Lauritsala
http://ldf.fi/nbf/p4669	Mäkelä	Juho	1885-09-23	Oulu	1943-09-02	Oulu
http://ldf.fi/nbf/p31031	Kauppinen	Kyösti Rietrikki	1885-09-23	Tampere	1955-05-10	Helsinki
http://ldf.fi/nbf/p10511	Kaloinen	Mikko	1885-09-28	Renko	1949-04-05	Tuulos
http://ldf.fi/nbf/p2043	Väre	Emil	1885-09-28	Kärkölä	1974-01-31	Kärkölä
http://ldf.fi/nbf/p31133	Kortekangas	Yrjö Henrik	1885-10-02	Oulu	1955-11-22	Kangasala
http://ldf.fi/nbf/p6455	Kohonen	Hanna	1885-10-11	Iisalmi	1944-02-22	Karaganda, Kazakstan
http://ldf.fi/nbf/p6227	Miettinen	Aino	1885-10-14	Helsinki	1980-10-19	Espoo
http://ldf.fi/nbf/p30428	Hautaniemi	Kaarlo Kustaa	1885-10-16	Kokkola	1960-05-06	Kokkola
http://ldf.fi/nbf/p1819	Laaksovirta	Einari	1885-10-17	Luhanka	1935-11-01	Moskova
http://ldf.fi/nbf/p5595	Suolahti	Olli	1885-10-28	Pori	1952-11-04	Tyrvää
http://ldf.fi/nbf/p2212	Kaila	Elieser	1885-10-29	Pirkkala	1938-09-07	Korpilahti
http://ldf.fi/nbf/p3341	Alanen	Joseph	1885-11-02	Tampere	1920-05-06	Helsinki
http://ldf.fi/nbf/p1285	Akimov	Peter	1885-11-19	Viipuri	1956-08-04	Helsinki
http://ldf.fi/nbf/p2069	Rautio	Kalle	1885-11-20	Ylistaro	1963-12-15	Petroskoi
http://ldf.fi/nbf/p1550	Brotherus	Hjalmar	1885-11-24	Helsinki	1962-07-25	Helsinki
http://ldf.fi/nbf/p401	Reinikainen	Oskari	1885-12-01	Parikkala	1969-11-12	Helsinki
http://ldf.fi/nbf/p31011	Karikoski	Sulo Armas Anshelm	1885-12-04	Koski (Turun lääni)		
http://ldf.fi/nbf/p10532	van Gilse van der Pals	Max H.	1885-12-05	Pietari	1966-10-06	Lugano, Sveitsi
http://ldf.fi/nbf/p2218	Lassila	Ilmo	1885-12-07	Viipuri	1945-04-27	Helsinki
http://ldf.fi/nbf/p5117	Rauramo	Mauno	1885-12-20	Lapinlahti	1950-01-07	Helsinki
http://ldf.fi/nbf/p10266	Grönblom	Berndt	1885-12-20	Turku	1970-10-04	Helsinki
http://ldf.fi/nbf/p2788	Grönblom	Berndt	1885-12-20	Turku	1970-10-04	Helsinki
http://ldf.fi/nbf/p30466	Heikkilä	Kaarle Kustaa	1886-01-22	Eräjärvi	1952-09-07	
http://ldf.fi/nbf/p2870	Bergroth	Kersti	1886-01-24	Viipuri	1975-01-24	Helsinki
http://ldf.fi/nbf/p10562	Leskinen	Jaakko	1886-01-31	Rautjärvi	1953-02-13	
http://ldf.fi/nbf/p30878	Janhonen	Toivo Aapeli	1886-02-02	Jyväskylä	1939-11-03	Helsinki
http://ldf.fi/nbf/p3916	Janhonen	Toivo	1886-02-02	Jyväskylä	1939-11-03	Helsinki
http://ldf.fi/nbf/p10391	Vasarla	Hugo	1886-02-02	Viipuri	1960-05-11	Helsinki
http://ldf.fi/nbf/p1486	Vasarla	Hugo	1886-02-02	Viipuri	1960-05-11	Helsinki
http://ldf.fi/nbf/p386	Eskelä	Johannes	1886-02-11	Jepua	1949-06-23	Helsinki
http://ldf.fi/nbf/p10534	Enberg	Ragnar	1886-02-12	Turku	1959-05-30	Helsinki
http://ldf.fi/nbf/p2493	Enberg	Ragnar	1886-02-12	Turku	1959-05-30	Helsinki
http://ldf.fi/nbf/p1529	Kilpi	Sulo	1886-02-13	Kustavi	1979-10-24	Helsinki
http://ldf.fi/nbf/p5622	Syvähuoko	Jalo	1886-02-23	Kärkölä	1963-03-15	Helsinki
http://ldf.fi/nbf/p2523	Jansson	Viktor	1886-03-01	Helsinki	1958-06-22	Helsinki
http://ldf.fi/nbf/p6167	Tuglas	Friedebert	1886-03-02	Ahja	1971-04-15	Tallinna
http://ldf.fi/nbf/p10745	Tarkkanen	Emil Mikael	1886-03-03	Laihia	1967-02-01	Helsinki
http://ldf.fi/nbf/p5671	Tarkkanen	Emil Mikael	1886-03-03	Laihia	1967-02-01	Helsinki
http://ldf.fi/nbf/p6060	Vuorelma	Helmi	1886-03-14	Orimattila	1948-01-01	Lahti
http://ldf.fi/nbf/p6381	Ahsen Böre	Zinnetullah	1886-03-20	Aktuk, Nizhni Novgorod	1945-11-09	Tampere
http://ldf.fi/nbf/p2161	Langenskiöld	Fabian	1886-03-21	Viipuri	1957-08-25	Sipoo
http://ldf.fi/nbf/p400	Ramsay	Henrik	1886-03-31	Helsinki	1951-07-25	Visby
http://ldf.fi/nbf/p2116	Savonen	Severi	1886-04-02	Turku	1964-01-04	Helsinki
http://ldf.fi/nbf/p6456	Latukka	Lyyli	1886-04-03	Käkisalmen maalaiskunta	1938-04-05	Leningrad
http://ldf.fi/nbf/p30769	Hällsten	Torsten Alexander	1886-04-04	Vaasa	1934-04-09	
http://ldf.fi/nbf/p3549	Finne	Gunnar	1886-04-04	Hollola	1952-09-17	Helsinki
http://ldf.fi/nbf/p1456	Saastamoinen	Armas Herman	1886-04-14	Kuopio	1932-10-20	Lontoo
http://ldf.fi/nbf/p3921	Holma	Harri	1886-04-14	Hämeenlinna	1954-04-14	Capri
http://ldf.fi/nbf/p4871	Oksanen	Jussi	1886-04-15	Asikkala	1945-09-25	Mäntyharju
http://ldf.fi/nbf/p3821	Hildén	Kaarlo	1886-04-20	Kymi	1963-03-05	Helsinki
http://ldf.fi/nbf/p30372	Hakala	Eeli Johannes	1886-04-24	Veteli	1963-03-20	Helsinki
http://ldf.fi/nbf/p2564	Raittinen	Paavo	1886-04-26	Tampere	1961-11-07	Helsinki
http://ldf.fi/nbf/p10394	Mäkinen	Eero	1886-04-27	Sortavalan maalaiskunta	1953-10-27	Helsinki
http://ldf.fi/nbf/p475	Mäkinen	Eero	1886-04-27	Sortavalan maalaiskunta	1953-10-27	Helsinki
http://ldf.fi/nbf/p10588	Lagerstedt	Väinö	1886-04-29	Helsinki	1970-10-03	Helsinki
http://ldf.fi/nbf/p5378	Taucher	Gunnar	1886-05-02	Vaasa	1941-03-15	Helsinki
http://ldf.fi/nbf/p4682	Mäntynen	Jussi	1886-05-08	Helsinki	1978-11-10	Turku
http://ldf.fi/nbf/p6019	Wikström	Arvid	1886-05-15	Helsinki	1937-05-27	Helsinki
http://ldf.fi/nbf/p4714	Pilppula	Juho	1886-05-28	Laitila	1973-02-14	Laitila
http://ldf.fi/nbf/p4542	Louhivuori	Verneri	1886-05-31	Kuopion maalaiskunta	1980-11-27	Helsinki
http://ldf.fi/nbf/p30970	Kajanti	Akseli Alfons	1886-06-02	Helsinki	1970-03-23	Helsinki
http://ldf.fi/nbf/p4196	Kivimäki	Toivo Mikael	1886-06-05	Tarvasjoki	1968-05-06	Helsinki
http://ldf.fi/nbf/p1080	Lehtokoski	Aino	1886-06-06	Maaria	1949-10-14	Helsinki
http://ldf.fi/nbf/p2329	Hupli	Väinö	1886-06-08	Viipurin maalaiskunta	1934-08-27	Marienbad
http://ldf.fi/nbf/p375	Kallinen	Yrjö	1886-06-15	Oulu	1976-01-01	Helsinki
http://ldf.fi/nbf/p6067	Vähäkallio	Väinö	1886-06-16	Helsinki	1959-03-20	Hyvinkää
http://ldf.fi/nbf/p2369	Arvelo	Armas	1886-06-29	Uskela	1966-10-13	Helsinki
http://ldf.fi/nbf/p10457	Oesch	Werner	1886-07-03	Valkjärvi, 6.8.1967 Tampere	1967-01-01	
http://ldf.fi/nbf/p1242	Tallgren	Anna-Maria	1886-07-04	Ruovesi	1949-03-12	Helsinki
http://ldf.fi/nbf/p10471	Penttilä	Jalmari	1886-07-11	Lappi, Turun lääni	1943-06-28	Rauma
http://ldf.fi/nbf/p1233	Wuolijoki	Hella	1886-07-22	Helme	1954-02-02	Helsinki
http://ldf.fi/nbf/p6220	Tanttu	Kasperi	1886-07-27	Hirvensalmi	1918-05-02	Kouvola
http://ldf.fi/nbf/p4272	Laatikainen	Taavetti	1886-07-27	Haukivuori	1954-04-15	Mikkeli
http://ldf.fi/nbf/p3418	Cawén	Alvar	1886-08-06	Korpilahti	1935-03-03	Helsinki
http://ldf.fi/nbf/p4659	Munck	Ruth	1886-08-12	Lempäälä	1976-09-30	Helsinki
http://ldf.fi/nbf/p554	Ahmavaara	Arvi	1886-08-13	Ii	1957-10-25	Oulu
http://ldf.fi/nbf/p30965	Kaitila	Aarne Wilhelm	1886-08-15	Nakkila	1965-11-25	
http://ldf.fi/nbf/p1710	Relander	Signe	1886-08-19	Helsinki	1962-05-31	Helsinki
http://ldf.fi/nbf/p383	Aura	Jalo	1886-08-20	Kotka	1947-04-17	Helsinki
http://ldf.fi/nbf/p360	Okkonen	Onni	1886-08-20	Korpiselkä	1962-05-18	Helsinki
http://ldf.fi/nbf/p10515	Leppälä	Anton Hjalmar	1886-08-26	Hausjärvi	1949-07-21	Tuusula
http://ldf.fi/nbf/p5314	Salokivi	Santeri	1886-09-02	Turku	1940-03-26	Helsinki
http://ldf.fi/nbf/p10384	Kolehmainen	Aatu Paavo	1886-09-10	Kontiolahti	1944-12-04	Riihimäki
http://ldf.fi/nbf/p1128	Kolehmainen	Adolf Paavali	1886-09-10	Kontiolahti	1944-12-04	Riihimäki
http://ldf.fi/nbf/p10632	Suomalainen	Set	1886-09-13	Luvia	1975-02-01	Pori
http://ldf.fi/nbf/p3924	Jaakkola	Martti	1886-09-28	Längelmäki	1960-04-18	Helsinki
http://ldf.fi/nbf/p10727	Heikkilä	Oskari	1886-09-30	Loimaa	1954-07-03	Loimaa
http://ldf.fi/nbf/p2506	Heikkilä	Oskari	1886-09-30	Loimaa	1954-07-03	Loimaa
http://ldf.fi/nbf/p2689	af Enehjelm	Alexis	1886-10-02	Hämeenlinna	1939-07-19	Helsinki
http://ldf.fi/nbf/p5366	Ryti	Gerda	1886-10-11	Helsinki	1984-09-06	Helsinki
http://ldf.fi/nbf/p4638	Meriläinen	Kosti	1886-10-15	Kurkijoki	1938-01-11	Helsinki
http://ldf.fi/nbf/p1896	Repo	Teppo	1886-11-07	Viistinän kylä, Inkerinmaa	1962-01-06	Helsinki
http://ldf.fi/nbf/p2099	Rampanen	Saara	1886-11-20	Puumala	1974-09-09	Helsinki
